"index","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL","Cluster"
"5196","Interaction","int:CDH1","CDH1 interactions",5.66719234583474e-07,0.000175411923086946,0.00177883836808295,0.00806894846199951,20010,761,940,67," "," ","5"
"5197","Interaction","int:SRC","SRC interactions",6.1125651380581e-07,0.000185171707309939,0.00187781156405815,0.00870307024356712,20010,655,940,60," "," ","5"
"5198","Interaction","int:RHOC","RHOC interactions",6.50984229149389e-07,0.000193098196971438,0.0019581934656185,0.009268713454629,20010,581,940,55," "," ","5"
"5199","Interaction","int:VAMP3","VAMP3 interactions",7.1223135803991e-07,0.000202972433559442,0.00205832731392917,0.0101407500757722,20010,300,940,35," "," ","5"
"5200","Interaction","int:TMEM192","TMEM192 interactions",7.12784216741966e-07,0.000202972433559442,0.00205832731392917,0.0101486216779721,20010,187,940,26," "," ","5"
"5201","Cytoband","19q13.4","19q13.4",9.36299485095259e-08,6.73199329783491e-05,0.000481726109740263,6.73199329783491e-05,45858,79,960,12," "," ","5"
"5202","Cytoband","chr22q13","Ensembl 110 genes in cytogenetic band chr22q13",1.64045475851527e-06,0.00058974348568624,0.00422007008229885,0.00117948697137248,45858,323,960,22,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=22","5"
"5203","Cytoband","chr19q13","Ensembl 110 genes in cytogenetic band chr19q13",3.4301863347406e-06,0.00082210132489283,0.00588276986520926,0.00246630397467849,45858,1190,960,50,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=19","5"
"5204","Cytoband","chr19p13","Ensembl 110 genes in cytogenetic band chr19p13",5.36096852403055e-06,0.000963634092194491,0.00689554611700575,0.00385453636877796,45858,785,960,37,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=19","5"
"5205","Cytoband","22q13.33","22q13.33",1.23508979851588e-05,0.00177605913026584,0.0127090746772847,0.0088802956513292,45858,38,960,7," "," ","5"
"5206","Cytoband","1q23","1q23",9.78427478473156e-05,0.0113593275822115,0.0812847613381301,0.0703489357022199,45858,23,960,5," "," ","5"
"5207","Cytoband","19p13.2","19p13.2",0.000110591506363673,0.0113593275822115,0.0812847613381301,0.0795152930754806,45858,229,960,15," "," ","5"
"5208","Cytoband","8q24.3","8q24.3",0.000137327052659344,0.0123422688577586,0.088318465262415,0.0987381508620685,45858,113,960,10," "," ","5"
"5209","Cytoband","19p13.3-p13.2","19p13.3-p13.2",0.000161577683300703,0.012832648274357,0.0918275086943302,0.116174354293206,45858,14,960,4," "," ","5"
"5210","Cytoband","11p15.5","11p15.5",0.000196327025059703,0.012832648274357,0.0918275086943302,0.141159131017927,45858,118,960,10," "," ","5"
"5211","Cytoband","11q13","11q13",0.000196327025059703,0.012832648274357,0.0918275086943302,0.141159131017927,45858,118,960,10," "," ","5"
"5212","Cytoband","3p21.3","3p21.3",0.000228153846367235,0.0136702179615035,0.0978209666372434,0.164042615538042,45858,59,960,7," "," ","5"
"5213","Cytoband","12q24.2","12q24.2",0.000284130437030127,0.0157145987865124,0.11245009025767,0.204289784224661,45858,16,960,4," "," ","5"
"5214","Cytoband","19q13.3","19q13.3",0.00032571864194932,0.0167279788258258,0.1197016070437,0.234191703561561,45858,82,960,8," "," ","5"
"5215","Cytoband","12p13","12p13",0.00037959971261432,0.0181954795579797,0.13020270809157,0.272932193369696,45858,64,960,7," "," ","5"
"5216","Cytoband","chr11q13","Ensembl 110 genes in cytogenetic band chr11q13",0.000697658282215403,0.0313510190570547,0.224340752858518,0.501616304912875,45858,454,960,21,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=11","5"
"5217","Cytoband","19q13.1","19q13.1",0.00100303530337369,0.04242249312504,0.303565700001232,0.721182383125681,45858,55,960,6," "," ","5"
"5218","Cytoband","chr17p13","Ensembl 110 genes in cytogenetic band chr17p13",0.00117614421997823,0.0469804274535747,0.336181240085664,0.845647694164344,45858,347,960,17,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=17","5"
"5219","Cytoband","9q13-q21","9q13-q21",0.00129528672200964,0.0478422449992382,0.342348210182202,0.931311153124934,45858,3,960,2," "," ","5"
"5220","Cytoband","10q25","10q25",0.00133079958273263,0.0478422449992382,0.342348210182202,0.956844899984764,45858,11,960,3," "," ","5"
"5221","Cytoband","19q13.3-q13.4","19q13.3-q13.4",0.00223571084726037,0.0765464809133431,0.547749185617154,1,45858,13,960,3," "," ","5"
"5222","Cytoband","17p13.3","17p13.3",0.002520796986196,0.0784570516890164,0.561420794996867,1,45858,88,960,7," "," ","5"
"5223","Cytoband","22q13.1-q13.2","22q13.1-q13.2",0.00255416725729741,0.0784570516890164,0.561420794996867,1,45858,4,960,2," "," ","5"
"5224","Cytoband","1q32.3","1q32.3",0.00261887237904922,0.0784570516890164,0.561420794996867,1,45858,28,960,4," "," ","5"
"5225","Cytoband","19p13.1","19p13.1",0.00323595420079189,0.0930660428147747,0.665959408612317,1,45858,48,960,5," "," ","5"
"5226","Cytoband","15q14-q15","15q14-q15",0.00419785714081102,0.116086895547813,0.830691388270651,1,45858,5,960,2," "," ","5"
"5227","Cytoband","17p13","17p13",0.0053728158443452,0.143076096003118,1,1,45858,34,960,4," "," ","5"
"5228","Cytoband","21q22.3","21q22.3",0.00566521329521652,0.14547458425931,1,1,45858,128,960,8," "," ","5"
"5229","Cytoband","5q13.3","5q13.3",0.00596711385189487,0.147943271017669,1,1,45858,35,960,4," "," ","5"
"5230","Cytoband","1q31","1q31",0.00689946412262042,0.162851754362675,1,1,45858,19,960,3," "," ","5"
"5231","Cytoband","9q34.3","9q34.3",0.00702142473608196,0.162851754362675,1,1,45858,106,960,7," "," ","5"
"5232","Cytoband","chr12p13","Ensembl 110 genes in cytogenetic band chr12p13",0.0077371049804085,0.173843077528554,1,1,45858,351,960,15,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=12","5"
"5233","Cytoband","7p22","7p22",0.00799214198581697,0.174131820842497,1,1,45858,20,960,3," "," ","5"
"5234","Cytoband","15q22.1","15q22.1",0.00857313936338947,0.176116777207915,1,1,45858,7,960,2," "," ","5"
"5235","Cytoband","Xp22.1","Xp22.1",0.00857313936338947,0.176116777207915,1,1,45858,7,960,2," "," ","5"
"5236","Cytoband","8p22","8p22",0.00959464406278484,0.187196091517276,1,1,45858,40,960,4," "," ","5"
"5237","Cytoband","21q22.11","21q22.11",0.00963317856208514,0.187196091517276,1,1,45858,62,960,5," "," ","5"
"5238","Cytoband","2q24.2","2q24.2",0.0104673189425937,0.194744291087041,1,1,45858,22,960,3," "," ","5"
"5239","Cytoband","chr5q35","Ensembl 110 genes in cytogenetic band chr5q35",0.010563320378852,0.194744291087041,1,1,45858,233,960,11,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=5","5"
"5240","Cytoband","6q24","6q24",0.0112730479441379,0.202633036795879,1,1,45858,8,960,2," "," ","5"
"5241","Cytoband","chr1q21","Ensembl 110 genes in cytogenetic band chr1q21",0.0122714429611645,0.215199207050665,1,1,45858,405,960,16,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=1","5"
"5242","Cytoband","17q22","17q22",0.0133496337218542,0.225580552062234,1,1,45858,44,960,4," "," ","5"
"5243","Cytoband","chr17q25","Ensembl 110 genes in cytogenetic band chr17q25",0.0134909092332073,0.225580552062234,1,1,45858,307,960,13,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=17","5"
"5244","Cytoband","chr21q22","Ensembl 110 genes in cytogenetic band chr21q22",0.013837378164675,0.226115338645484,1,1,45858,376,960,15,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=21","5"
"5245","Cytoband","12q24","12q24",0.0149257022370734,0.235703148606973,1,1,45858,25,960,3," "," ","5"
"5246","Cytoband","22q13.31","22q13.31",0.015532438167067,0.235703148606973,1,1,45858,46,960,4," "," ","5"
"5247","Cytoband","10q22.1","10q22.1",0.015532438167067,0.235703148606973,1,1,45858,46,960,4," "," ","5"
"5248","Cytoband","chr2q22","Ensembl 110 genes in cytogenetic band chr2q22",0.0157353979598535,0.235703148606973,1,1,45858,70,960,5,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=2","5"
"5249","Cytoband","chr8q24","Ensembl 110 genes in cytogenetic band chr8q24",0.018182061701311,0.266793925780462,1,1,45858,354,960,14,"MSigDB C1","https://ensembl.org/Homo_sapiens/Location/Chromosome?r=8","5"
"5250","Cytoband","19p13.11","19p13.11",0.0185646047044339,0.26695901564976,1,1,45858,73,960,5," "," ","5"
"5251","TFBS","RGAGGAARY_V$PU1_Q6","RGAGGAARY_V$PU1_Q6",2.38825058521049e-14,2.42885084515907e-11,1.82220153556752e-10,2.42885084515907e-11,26909,400,938,49,"TFBS","","5"
"5252","TFBS","M30207","TFEB_TARGET_GENES",6.26111314723231e-13,3.18377603536763e-10,2.38857054236692e-09,6.36755207073526e-10,26909,1402,938,103,"MSigDB","http://gtrd.biouml.org/","5"
"5253","TFBS","M30400","ZNF92_TARGET_GENES",1.90317835851151e-12,6.45177463535403e-10,4.84032754465322e-09,1.93553239060621e-09,26909,1448,938,104,"MSigDB","http://gtrd.biouml.org/","5"
"5254","TFBS","RYTTCCTG_V$ETS2_B","RYTTCCTG_V$ETS2_B",9.66590676106169e-12,2.45755679399993e-09,1.84373765589455e-08,9.83022717599974e-09,26909,866,938,72,"TFBS","","5"
"5255","TFBS","M30386","ZNF768_TARGET_GENES",1.5136793564712e-10,3.07882381106243e-08,2.30983202918431e-07,1.53941190553121e-07,26909,1354,938,94,"MSigDB","http://gtrd.biouml.org/","5"
"5256","TFBS","M30140","RBM34_TARGET_GENES",3.34657757028651e-10,5.67244898163563e-08,4.2556525302351e-07,3.40346938898138e-07,26909,1053,938,78,"MSigDB","http://gtrd.biouml.org/","5"
"5257","TFBS","V$LFA1_Q6","V$LFA1_Q6",1.91945137275164e-09,2.78868863726917e-07,2.09216334843269e-06,1.95208204608842e-06,26909,200,938,27,"TFBS","","5"
"5258","TFBS","V$PEA3_Q6","V$PEA3_Q6",3.1896127051644e-09,3.5137850890139e-07,2.63615388224305e-06,3.24383612115219e-06,26909,191,938,26,"TFBS","","5"
"5259","TFBS","M29994","HES2_TARGET_GENES",3.31773043917627e-09,3.5137850890139e-07,2.63615388224305e-06,3.37413185664227e-06,26909,1438,938,94,"MSigDB","http://gtrd.biouml.org/","5"
"5260","TFBS","M29922","CHAF1B_TARGET_GENES",3.75471568985108e-09,3.5137850890139e-07,2.63615388224305e-06,3.81854585657855e-06,26909,991,938,72,"MSigDB","http://gtrd.biouml.org/","5"
"5261","TFBS","M30292","ZNF282_TARGET_GENES",3.80055417690786e-09,3.5137850890139e-07,2.63615388224305e-06,3.86516359791529e-06,26909,1071,938,76,"MSigDB","http://gtrd.biouml.org/","5"
"5262","TFBS","CAGCTG_V$AP4_Q5","CAGCTG_V$AP4_Q5",5.97496405224387e-09,5.06378203427668e-07,3.79901113196347e-06,6.07653844113202e-06,26909,1184,938,81,"TFBS","","5"
"5263","TFBS","M29981","GREB1_TARGET_GENES",2.19082410913638e-08,1.71389855307053e-06,1.28582147456138e-05,2.22806811899169e-05,26909,954,938,68,"MSigDB","http://gtrd.biouml.org/","5"
"5264","TFBS","V$SRF_Q4","V$SRF_Q4",6.7707453007625e-08,4.91846283633962e-06,3.68998802494307e-05,6.88584797087546e-05,26909,192,938,24,"TFBS","","5"
"5265","TFBS","M30269","ZNF175_TARGET_GENES",8.98626543970234e-08,6.09268796811819e-06,4.57092924967635e-05,9.13903195217728e-05,26909,849,938,61,"MSigDB","http://gtrd.biouml.org/","5"
"5266","TFBS","M40758","MEF2C_TARGET_GENES",1.50701236468829e-07,9.57894734304996e-06,7.18643246143132e-05,0.000153263157488799,26909,802,938,58,"MSigDB","http://gtrd.biouml.org/","5"
"5267","TFBS","GGGTGGRR_V$PAX4_03","GGGTGGRR_V$PAX4_03",1.63667519004646e-07,9.79116863692502e-06,7.34564765916568e-05,0.000166449866827725,26909,1068,938,71,"TFBS","","5"
"5268","TFBS","V$ETS2_B","V$ETS2_B",2.15620300052619e-07,1.2182546952973e-05,9.13973610568784e-05,0.000219285845153514,26909,219,938,25,"TFBS","","5"
"5269","TFBS","CCAWWNAAGG_V$SRF_Q4","CCAWWNAAGG_V$SRF_Q4",2.31371433320957e-07,1.23844604046007e-05,9.29121803070643e-05,0.000235304747687413,26909,74,938,14,"TFBS","","5"
"5270","TFBS","V$ELF1_Q6","V$ELF1_Q6",2.50326629185141e-07,1.27291090940644e-05,9.54978449328845e-05,0.000254582181881288,26909,191,938,23,"TFBS","","5"
"5271","TFBS","TGGAAA_V$NFAT_Q4_01","TGGAAA_V$NFAT_Q4_01",2.76583952188596e-07,1.3394565684562e-05,0.000100490312969673,0.000281285879375802,26909,1491,938,90,"TFBS","","5"
"5272","TFBS","V$SRF_Q6","V$SRF_Q6",4.00922376796442e-07,1.85335480546355e-05,0.000139044601244172,0.000407738057201982,26909,211,938,24,"TFBS","","5"
"5273","TFBS","TCANNTGAY_V$SREBP1_01","TCANNTGAY_V$SREBP1_01",4.94465777700032e-07,2.1863986779171e-05,0.000164030617038668,0.000502871695920932,26909,377,938,34,"TFBS","","5"
"5274","TFBS","V$SRF_Q5_01","V$SRF_Q5_01",1.27054228043682e-06,5.21912781123109e-05,0.000391555649903467,0.00129214149920425,26909,194,938,22,"TFBS","","5"
"5275","TFBS","M30251","ZFP91_TARGET_GENES",1.32942224525244e-06,5.21912781123109e-05,0.000391555649903467,0.00135202242342173,26909,1458,938,86,"MSigDB","http://gtrd.biouml.org/","5"
"5276","TFBS","MGGAAGTG_V$GABP_B","MGGAAGTG_V$GABP_B",1.33429029588995e-06,5.21912781123109e-05,0.000391555649903467,0.00135697323092008,26909,560,938,43,"TFBS","","5"
"5277","TFBS","M30360","ZNF589_TARGET_GENES",1.43739123940454e-06,5.41417366842377e-05,0.000406188613520436,0.00146182689047442,26909,698,938,50,"MSigDB","http://gtrd.biouml.org/","5"
"5278","TFBS","M30323","ZNF436_TARGET_GENES",1.51944463698764e-06,5.51883998505868e-05,0.000414041015131448,0.00154527519581643,26909,506,938,40,"MSigDB","http://gtrd.biouml.org/","5"
"5279","TFBS","M30054","MAML1_TARGET_GENES",2.23469206669428e-06,7.83683390285546e-05,0.000587944327673838,0.00227268183182808,26909,315,938,29,"MSigDB","http://gtrd.biouml.org/","5"
"5280","TFBS","M40721","MAPK3_TARGET_GENES",2.6089764002805e-06,8.84442999695089e-05,0.00066353740715634,0.00265332899908527,26909,66,938,12,"MSigDB","http://gtrd.biouml.org/","5"
"5281","TFBS","M30364","ZNF597_TARGET_GENES",3.5296680627915e-06,0.000113679225620669,0.000852857885040459,0.00358967241985895,26909,885,938,58,"MSigDB","http://gtrd.biouml.org/","5"
"5282","TFBS","GGGYGTGNY_UNKNOWN","GGGYGTGNY_UNKNOWN",3.57692745315773e-06,0.000113679225620669,0.000852857885040459,0.00363773521986141,26909,524,938,40,"TFBS","","5"
"5283","TFBS","M40741","HDGF_TARGET_GENES",4.8679438195747e-06,0.000150021177712348,0.00112550682533651,0.00495069886450747,26909,276,938,26,"MSigDB","http://gtrd.biouml.org/","5"
"5284","TFBS","M30115","PCGF1_TARGET_GENES",5.29740544879965e-06,0.000158454745336154,0.00118877814520797,0.00538746134142925,26909,552,938,41,"MSigDB","http://gtrd.biouml.org/","5"
"5285","TFBS","GCANCTGNY_V$MYOD_Q6","GCANCTGNY_V$MYOD_Q6",6.6651910714357e-06,0.00019367140913286,0.00145298481304771,0.00677849931965011,26909,717,938,49,"TFBS","","5"
"5286","TFBS","M30379","ZNF7_TARGET_GENES",7.6409182513483e-06,0.00021585594060059,0.00161942025879323,0.00777081386162122,26909,908,938,58,"MSigDB","http://gtrd.biouml.org/","5"
"5287","TFBS","V$IRF_Q6","V$IRF_Q6",9.28353036510433e-06,0.000255171631927327,0.00191437914130455,0.00944135038131111,26909,187,938,20,"TFBS","","5"
"5288","TFBS","TGANTCA_V$AP1_C","TGANTCA_V$AP1_C",1.05569294041803e-05,0.000282536768527667,0.00211968114259269,0.0107363972040514,26909,918,938,58,"TFBS","","5"
"5289","TFBS","M30320","ZNF423_TARGET_GENES",1.30360702782009e-05,0.000339940601870008,0.00255034304788159,0.0132576834729303,26909,1076,938,65,"MSigDB","http://gtrd.biouml.org/","5"
"5290","TFBS","M30237","ZBTB12_TARGET_GENES",1.81037597640018e-05,0.000460036081095905,0.00345133771824726,0.0184115236799898,26909,1310,938,75,"MSigDB","http://gtrd.biouml.org/","5"
"5291","TFBS","M30041","KLF7_TARGET_GENES",1.85461940264819e-05,0.000460036081095905,0.00345133771824726,0.0188614793249321,26909,936,938,58,"MSigDB","http://gtrd.biouml.org/","5"
"5292","TFBS","M40816","ZNF740_TARGET_GENES",2.16429023456074e-05,0.000524067421082922,0.00393172129668452,0.0220108316854827,26909,1317,938,75,"MSigDB","http://gtrd.biouml.org/","5"
"5293","TFBS","M30385","ZNF766_TARGET_GENES",2.48823812120446e-05,0.000588497248666265,0.00441509445643501,0.0253053816926494,26909,1210,938,70,"MSigDB","http://gtrd.biouml.org/","5"
"5294","TFBS","M40829","ATOH8_TARGET_GENES",2.68663499538095e-05,0.000620979043250552,0.00465878326131755,0.0273230779030243,26909,36,938,8,"MSigDB","http://gtrd.biouml.org/","5"
"5295","TFBS","M30063","MEF2D_TARGET_GENES",2.94548410856849e-05,0.000665679408536479,0.00499413968893346,0.0299555733841415,26909,655,938,44,"MSigDB","http://gtrd.biouml.org/","5"
"5296","TFBS","M40703","PHF2_TARGET_GENES",3.6050770140698e-05,0.000797035505067171,0.00597961510946596,0.0366636332330899,26909,1498,938,82,"MSigDB","http://gtrd.biouml.org/","5"
"5297","TFBS","V$AP4_Q6_01","V$AP4_Q6_01",4.09518388679038e-05,0.00088612808784379,0.00664801614144698,0.0416480201286581,26909,207,938,20,"TFBS","","5"
"5298","TFBS","M29936","DACH1_TARGET_GENES",5.34981668836134e-05,0.00113349241084656,0.00850382235580818,0.0544076357206349,26909,994,938,59,"MSigDB","http://gtrd.biouml.org/","5"
"5299","TFBS","M40711","ZSCAN5DP_TARGET_GENES",5.89445009724299e-05,0.00122339913242778,0.00917833131731839,0.0599465574889613,26909,1381,938,76,"MSigDB","http://gtrd.biouml.org/","5"
"5300","TFBS","M40746","ZNF134_TARGET_GENES",6.98270655985815e-05,0.00142028251427515,0.010655413376289,0.0710141257137574,26909,872,938,53,"MSigDB","http://gtrd.biouml.org/","5"
"5301","GeneFamily","471","CD molecules|C-type lectin domain family",3.22380070241477e-18,1.04451142758239e-15,6.64257209152222e-15,1.04451142758239e-15,18080,394,624,54,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/471","5"
"5302","GeneFamily","492","CD molecules|Complement system|LY6/PLAUR domain containing",2.51959133115889e-07,2.86570798268746e-05,0.000182244744916884,8.1634759129548e-05,18080,36,624,10,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/492","5"
"5303","GeneFamily","1181","CD molecules|Activating leukocyte immunoglobulin like receptors",2.81102613410941e-07,2.86570798268746e-05,0.000182244744916884,9.10772467451449e-05,18080,6,624,5,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/1181","5"
"5304","GeneFamily","754","Sorting nexins",3.53791108973761e-07,2.86570798268746e-05,0.000182244744916884,0.000114628319307499,18080,29,624,9,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/754","5"
"5305","GeneFamily","682","Pleckstrin homology domain containing",2.77725372185038e-06,0.000179966041175904,0.00114449432621695,0.000899830205879522,18080,206,624,22,"genenames.org","http://www.genenames.org/cgi-bin/genefamilies/set/682","5"
